input	zero_digits	digit_order	cube	period	operation	length	sha256	ngram	ioc
reverse	2	reverse	standard	50	encrypt	921	5533db4634c9a907e6abd7796ed0eaffeb4f354aad0156cd8bdd408504485efa	-13.248075901882748	0.036935278289194164
reverse	2	reverse	standard	51	decrypt	921	2b5bb11d88fa117dfa6e6a56e1cf528fb879e3dec344957b409a4788273d0bce	-13.2336066963339	0.0369234763725629
reverse	2	reverse	standard	51	encrypt	921	8fcddfde2be5cf5cc655ea4d4ef46eef4360ad8376530124e83b101f6c1369c6	-13.241442955395334	0.03732474153802578
reverse	2	reverse	standard	52	decrypt	921	81e2d13f5d8016f39a2796275ded6727d7c0f9ce42b4b58d9f66a0fedf981d98	-13.235514395797816	0.03697540480574045
reverse	2	reverse	standard	52	encrypt	921	837d6369710219b13b4d4b4c2a9c0d95e09c57b844e246be480dbdbe5b5e1791	-13.239535255931417	0.03668271727328518
reverse	2	reverse	standard	53	decrypt	921	a9d1bc70516bc50fd388985d5cdb52f086105d0276a5ce58facc110ea58665f3	-13.230994609980087	0.03689751215597413
reverse	2	reverse	standard	53	encrypt	921	d84b42ff1319e0ce3d726ba19d6d97822838b70abd2a0399f08a6540ab679190	-13.241723088726665	0.036805457206250294
reverse	2	reverse	standard	54	decrypt	921	fcbb6f2d3a814b03bcb68882307d66aa4e03832f18f04331ef5d2eca72b97150	-13.244335175080476	0.036814898739555305
reverse	2	reverse	standard	54	encrypt	921	ffef54658e3ed14e6f37d8b1b14a89d96fdeb2ef2082816fdfec908ad22aeda5	-13.245463815528936	0.03732474153802578
reverse	2	reverse	standard	55	decrypt	921	fcc0347eaa97df1bddeb313272290e965cc64c0cbaa137d7d103a33c33e614ae	-13.239535255931418	0.03699428787235047
reverse	2	reverse	standard	55	encrypt	921	88f9c561e0a0b67fcdf2eca7ddaf9a0678af05318394053f3b15dbe4c236f592	-13.227695421107233	0.03683142142283907
reverse	2	reverse	standard	56	decrypt	921	1d3fceabcef1d3ca7b7ad0eb908b75a5d000945c5150949edc20c91e021c546a	-13.233182442775336	0.03702969362224425
reverse	2	reverse	standard	56	encrypt	921	0894548762c85b5140bd25a82f22fdfbb84a51ec6c0eda19572cfcba92c31817	-13.23245363054333	0.036772411839682766
reverse	2	reverse	standard	57	decrypt	921	cba8a4a84315da75b9e47c0903af7211b3c8b84c94dc37c5de155b607542b3c7	-13.242851729175129	0.03702969362224425
reverse	2	reverse	standard	57	encrypt	921	2bf933932414b61debcb5cdf5126b88950b7cf3b12adc0901271163facb10bbd	-13.245463815528936	0.03732474153802578
reverse	2	reverse	standard	58	decrypt	921	feccb8c9d901237bcf12638a927abb81ce64ef4a93fc174b485365c30e65b942	-13.245463815528936	0.03672048340650522
reverse	2	reverse	standard	58	encrypt	921	5e1a56a2dbafc2c365cece5875699f8b33708af1d3ff2fb1c6f5f12262f4f7bc	-13.232173497212	0.03714535240523061
reverse	2	reverse	standard	59	decrypt	921	3f3049676a4d1a45b97dbdef377e300ce2d872c3f798f3ec9eeaa5a6ee0feae4	-13.241442955395335	0.0366520322900439
reverse	2	reverse	standard	59	encrypt	921	e3f8252f97dcc95dee8f13825fc8e331affeb26f57327c7d6f2bac5da234a80a	-13.222233499417017	0.03660246424019261
reverse	2	reverse	standard	60	decrypt	921	3c64172cd2961430d4f88060de7f38054ff3d4bd8dbe06d5e44f9aa46bb722bf	-13.236498916019043	0.03691639522258415
reverse	2	reverse	standard	60	encrypt	921	0333bac3bbb7330ac2cc043e33468e10cfbef58fa5ce5a35a90e3023f1416b66	-13.248075901882748	0.03732474153802578
reverse	2	reverse	standard	61	decrypt	921	40e401bfc2721c52e3f5e34a632a6cdb62c24751a1ff71be0e17db97950a7312	-13.25068798823656	0.03709814473870557
reverse	2	reverse	standard	61	encrypt	921	9f6547d5a0240d93ae6c80e80203dc10c9d887ec78be738819e1cf3f09e782de	-13.231044856763539	0.03701081055563424
reverse	2	reverse	standard	62	decrypt	921	d5310a0eb43f181b441c16e39b86263f6a6a4db86d5a02d93509e103b5011881	-13.234081196675914	0.03706273898881178
reverse	2	reverse	standard	62	encrypt	921	c24db1ff30f63f7856853082bc925724d44a30757caa98607eeff11e9ae4f5a3	-13.242851729175127	0.03702025208893924
reverse	2	reverse	standard	63	decrypt	921	496723908c74c212ec1c60c7633b1a48106bf0405dea29bc32aee52b61abb5ae	-13.242851729175127	0.0372444885049332
reverse	2	reverse	standard	63	encrypt	921	0eaaf256e0961425841b6c65cba7dc12473bfe8aa420e16c7638c481531f2c1b	-13.242851729175126	0.03732474153802578
reverse	2	reverse	standard	64	decrypt	921	39f01b1e5cee27e1f8015745fc5d9bf434dd3d70f348e013800401184e1e2959	-13.245463815528936	0.03704621630552802
reverse	2	reverse	standard	64	encrypt	921	da527960b232a75623891d0543cd3059cb30adc048b069e3256e293788956273	-13.231044856763535	0.036744087239767735
reverse	2	reverse	standard	65	decrypt	921	935710234f42638b0bc3b297541c21e5aa79f79aef137288dd891970dfeabca6	-13.25068798823656	0.03699428787235047
reverse	2	reverse	standard	65	encrypt	921	b61100f8bbe5ff8aea7d717f5b1cecf775acacecd6ca70fffdb270df20d4c4e4	-13.24546381552894	0.037171316621819384
reverse	2	reverse	standard	66	decrypt	921	b735b9c6afd6aa8849abe565788e6ed791c8844f642a30b5316bbd6cad734747	-13.24475942863904	0.03739555303781334
reverse	2	reverse	standard	66	encrypt	921	c2106e7160b765e5dd36017247996a01fb2df1060e2b7d653939fa1c9975e7a2	-13.248075901882748	0.03732474153802578
reverse	2	reverse	standard	67	decrypt	921	d76de0ca8c171b0f2c2eee90ac5401d5b97ebfde72e49208323cfd5bf6298dcd	-13.248075901882748	0.0369777651890667
reverse	2	reverse	standard	67	encrypt	921	ae203fbfc89394e0438091374d2efc9676b5be871a55740ad984e1ba62bb710e	-13.225820684055915	0.036621347306802624
reverse	2	reverse	standard	68	decrypt	921	d7970ec7e2675010e84600fa9234d9286714d51f0d17b670e15d54a26afe4cf1	-13.242851729175127	0.03689515177264788
reverse	2	reverse	standard	68	encrypt	921	700fa050319744f48bb2eeb2d2b0a65e5db0b23cd76c44e68b6e78f6065ba950	-13.236923169577608	0.03744040032101213
reverse	2	reverse	standard	69	decrypt	921	7105840b476f348b328fb3ce127de26854439ac798c1aa000de92cdbc164384f	-13.25068798823656	0.03698484633904546
reverse	2	reverse	standard	69	encrypt	921	103366a25dace4e8f6381b6764fe820a0377bcb6372baf83c29db11d39eddc51	-13.245463815528936	0.03732474153802578
reverse	2	reverse	standard	70	decrypt	921	0abf9897ea6eb2e8897e792e91e85967a6521c93c7d0062950323a2e7dd7404a	-13.237677803250953	0.036980125572392955
reverse	2	reverse	standard	70	encrypt	921	2916339ea0cd7c2c0dff1783a3beef22fbc5f9b4ca2b7fa21ce9eafbd8283ab8	-13.231011894350939	0.03691639522258415
reverse	2	reverse	standard	71	decrypt	921	8c396a7c271ecc902d58bd6a2f671fcf08e0bc678b00f736cc1e59ce4ba5e6d0	-13.235090142239251	0.03704621630552802
reverse	2	reverse	standard	71	encrypt	921	6b866ba0127e8e5e00243917e16d0312f83b1160d7b6f4a1b0175122a734f0a1	-13.239535255931418	0.037197280838408155
reverse	2	reverse	standard	72	decrypt	921	4a048a25ed25e5049b9322e73467ac5d5aa97ba5a57d7b9c801c77bda1393800	-13.245463815528936	0.037041495538875514
reverse	2	reverse	standard	72	encrypt	921	6cce67083aad6d3f4af6aa936e858c712225b7f3530120b4abc72713e97e5d30	-13.245463815528936	0.03732474153802578
reverse	2	reverse	standard	73	decrypt	921	a247362577894ccfb7fe60eb402e55a5a0a5866ec0acdb8376002a6f90df7479	-13.237627556467503	0.03768351980361611
reverse	2	reverse	standard	73	encrypt	921	8a6078c800991e91ed443436cd264ad2ceae918ea14c946455b5e2cd56401fa9	-13.23101189435094	0.036685077656611435
reverse	2	reverse	standard	74	decrypt	921	144e64c4d7bb1f309d8b0ac6592e1bef23999e44bede60f59e9f977daa527e54	-13.240239642821317	0.03675824953972525
reverse	2	reverse	standard	74	encrypt	921	b72f7a611cf6378e973b71b4bf0f988343faad538be8b2c9c04ca2f6abb9d568	-13.239535255931418	0.036980125572392955
reverse	2	reverse	standard	75	decrypt	921	e56343e9d2f68a0d4dbfa557a9a4a39f76479da0545f23678675d24df52d2a11	-13.235956608363011	0.037027333238918
reverse	2	reverse	standard	75	encrypt	921	93f314bcdd31c6f1a177d24585223967c9e0a5980e6d6496b5cd3f31543cbf9f	-13.245463815528936	0.03732474153802578
reverse	2	reverse	standard	76	decrypt	921	dd376477a9f6f42e1eead78c9443038cf91e6a67579adea939d78c92efeff0fd	-13.239535255931418	0.0369234763725629
reverse	2	reverse	standard	76	encrypt	921	3f97332549dea861c0b7af19f5229d79fc9cf04dabcdf73ff65f69320ab0b3a0	-13.24475942863904	0.0372444885049332
reverse	2	reverse	standard	77	decrypt	921	59f13d849bc32473ad70e628d147695aa40e7664de4a66d30bb798266ea61bcc	-13.241418530053224	0.03700372940565548
reverse	2	reverse	standard	77	encrypt	921	1a86b0965606a66bdda5c58af7c48922c6fb65765b8391dee89f0cc2513d51ed	-13.226516533875321	0.036859746022754096
reverse	2	reverse	standard	78	decrypt	921	e877fb75972808634998908e5d28a3459eb1fb9cd4dc7ca8221cdfdec5169e85	-13.240239642821317	0.03678893452296653
reverse	2	reverse	standard	78	encrypt	921	653519d5d94991dd976c29c698a1d2ad35a6c951fbbcf112518c54a6d37fe39c	-13.245463815528936	0.03732474153802578
reverse	2	reverse	standard	79	decrypt	921	d17e46ebbb1417511c3ceb5aa58f5dd4ee3d00d9adac8e742047ffb3e435a163	-13.232478055885439	0.036699239956568944
reverse	2	reverse	standard	79	encrypt	921	46d32b61f31fadeac4cd43072131a3df22119b09dd35d836ebb95fd32edc9ba1	-13.248075901882748	0.03771892555350989
reverse	2	reverse	standard	80	decrypt	921	12e555aad25ddeac5f42d48d443da19034dc497ac3f6bef55c20faa1ec31771e	-13.237864307826923	0.03752537412075721
reverse	2	reverse	standard	80	encrypt	921	8adaaf6b4934950a565a1b86e8bf330aeaccedef8c44caf97c2db15bc68ca15e	-13.229128620229133	0.03706037860548553
reverse	2	reverse	standard	81	decrypt	921	4a6c94a518b37604d5bb52f9c61ff4d3154c68c987c08a0bccd54cde547f06c6	-13.24546381552894	0.03653401312373129
reverse	2	reverse	standard	81	encrypt	921	35db9415c81311c7bc395b4374f74583cb7cb401fa0fd028f6faf6ee8addc7c7	-13.242851729175127	0.03732474153802578
reverse	2	reverse	standard	82	decrypt	921	9dfaa70386a7729ea0c9478b2bebfee5676059bec912cc58422147e3116bf4d6	-13.239535255931418	0.03672048340650522
reverse	2	reverse	standard	82	encrypt	921	25d7038c7584f8821433f5396cb6ec1fa0f61212889ba679dbebc2e291284723	-13.242851729175127	0.037407354954444604
reverse	2	reverse	standard	83	decrypt	921	4d9d914756bb207c6fbc26bbfaab448f404135340cb0a692a1dcf286f95e5d1c	-13.24546381552894	0.036656753056696405
reverse	2	reverse	standard	83	encrypt	921	9059e1b7d3c8f66a0fcc61dbf39934f89f237c41e581a82fdb02ea25d0598dae	-13.221766861509714	0.037058018222159275
reverse	2	reverse	standard	84	decrypt	921	3718ce9f065427c8f69a6a911495be5f3fdb01d4bd7f6b8bfd8f021f2ba66bc0	-13.234311083223798	0.036937638672520416
reverse	2	reverse	standard	84	encrypt	921	8c0bff18b2e203d71db7622dc400dd27286841e11b27fea54590bc363c61309b	-13.24546381552894	0.03732474153802578
reverse	2	reverse	standard	85	decrypt	921	9e84e6aa6df90e51f9fffedd661580b2b13334229675cef2447acd50940634c9	-13.240239642821317	0.0366473115233914
reverse	2	reverse	standard	85	encrypt	921	1b36dc4e5b943925b3da1dab72a49eb9bc3becb51fe101a6ad5c881c4d0826a5	-13.23692316957761	0.037485247604210924
reverse	2	reverse	standard	86	decrypt	921	ead4f94e6f348f77786fa3d7989907b7fcd5e66416d4791e43bfa57c52ac9dbd	-13.233182442775338	0.03691639522258415
reverse	2	reverse	standard	86	encrypt	921	3da84c3ac182d9938e98867940896dae471afa4b337c4b266f5aff86e612993f	-13.228432770409727	0.036947080205825426
reverse	2	reverse	standard	87	decrypt	921	04007346e9717bca5e3744d5d160fb7e1288aedf2607602fcc65e88e3588a445	-13.23692316957761	0.036755889156399
reverse	2	reverse	standard	87	encrypt	921	0adf42fb00542b78f28fd844114085a4f66a3aefe55aa0b4d6f7e5d4503d2210	-13.245463815528936	0.03732474153802578
reverse	2	reverse	standard	88	decrypt	921	0c9a8c71110d46524de24747b8a532e824675b1cc0974695ccb2346c62be7c1e	-13.241723088726667	0.03665439267337015
reverse	2	reverse	standard	88	encrypt	921	d5c45863240feb04f262e27d69b0a6678e6e91e874defeeef47f191ee075d981	-13.234311083223796	0.037298777321437
reverse	2	reverse	standard	89	decrypt	921	bf84f414459f1fdc26000fac2eaeadf96e769e18238b952b100275b146f38a27	-13.241442955395334	0.03723268658830194
reverse	2	reverse	standard	89	encrypt	921	a9c46d0408cb5b3d49c42a330e224c00a397fe670c3a317fee6140a1ea004d00	-13.228432770409727	0.0369234763725629
reverse	2	reverse	standard	90	decrypt	921	e3bcddfe222233ea9d613f496c52a4194ef0df9488d7f4ec9892170c6b7a9a84	-13.239535255931418	0.03747108530425341
reverse	2	reverse	standard	90	encrypt	921	256529a6959df42126aa6ba6cd83b80d7dc26f878a735bd937ac9dea18eabaa1	-13.245463815528936	0.03732474153802578
reverse	2	reverse	standard	91	decrypt	921	3d099cacdebe01a75277caaa3282d38f402016c521e438a6f839890e53ef2594	-13.224396232234378	0.03738847188783458
reverse	2	reverse	standard	91	encrypt	921	47527e1135519dcb5b004f4d25e126eda8abc4de15860e4aefc67d27279f666f	-13.234311083223796	0.03738847188783458
reverse	2	reverse	standard	92	decrypt	921	2509d1589b4772e7be0ad966725a170a3f16bad67e0cae3c57c03de305f19d36	-13.242147342285229	0.03666383420667516
reverse	2	reverse	standard	92	encrypt	921	37d9de83be8b2b4742d50c1ebcb7f302cae707a6f54e96d83749e3300111ab6c	-13.231044856763539	0.036902232922626635
reverse	2	reverse	standard	93	decrypt	921	bc16ae7702d9965a7a8ab381260143af43f5bbbcd440e4cab4bc6b0d8c71eb3e	-13.239535255931418	0.036640230373412644
reverse	2	reverse	standard	93	encrypt	921	4b4c8882fb9ae2b00e04d3d6a9a97c6f8f22a0f88b09bcf6e4e9107c329beb49	-13.245463815528936	0.03732474153802578
reverse	2	reverse	standard	94	decrypt	921	eccddae6676bbe470d2ddc968b17bf856b38af9b0272cc7518dc6f037935754b	-13.234056771333805	0.03701789170561299
reverse	2	reverse	standard	94	encrypt	921	7984d6725d71584b1cd22308df5a50064c6463ed0000c4eb53762735f1cafd68	-13.231698996869984	0.03731766038804702
reverse	2	reverse	standard	95	decrypt	921	bafb1f94c98facaaf1903dbdf22d6ae6a8a0f87a0b9f03deef526cce80e734da	-13.217796922795339	0.03663786999008639
reverse	2	reverse	standard	95	encrypt	921	3acb044ef5900c4713b0bd98fcf6b9467aa78f80461fce8987d1e26bdc44ac1e	-13.228432770409729	0.03676769107303026
reverse	2	reverse	standard	96	decrypt	921	f96b0cbbe0c9b3e9a088e2386a77ce3e7ac7503fcfbbc2ec999a740ed2c4083f	-13.240714143163327	0.03670396072322145
reverse	2	reverse	standard	96	encrypt	921	e9deba03d62024fd051b57ffbae26babffe4de65ba4f67a3b33798d8beb8810d	-13.24546381552894	0.03732474153802578
reverse	2	reverse	standard	97	decrypt	921	e1e7bf22f99613dd77a8864f60b6044919067dd2f8c6b8feecb70844af96d51c	-13.248075901882748	0.03694944058915168
reverse	2	reverse	standard	97	encrypt	921	bd331bf4cf67e39cc9fbbca4f10470551b662400ca07c73fd6b3e2f23687aa56	-13.235015470113693	0.03739555303781334
reverse	2	reverse	standard	98	decrypt	921	47c06cf6ea0647cb3d9b27badfeca1fc8d2753f0d90c9bb6f547616f2a338338	-13.248075901882748	0.036555256573667566
reverse	2	reverse	standard	98	encrypt	921	6346beac0245fd8b69fe74be796385e8b99e4a8bec55cebcdaf38003ae44985a	-13.225820684055918	0.036685077656611435
reverse	2	reverse	standard	99	decrypt	921	255ea85d55d6a3bb0406f0175d20dc5f5de6398a9466a1f0f97b77f3eea72481	-13.234311083223798	0.036840862956144076
reverse	2	reverse	standard	99	encrypt	921	e5b555909eaa3c443d88534b6e758a1888cacb726ccb9b83f9f8e2d9bd1b5258	-13.248075901882748	0.03732474153802578
reverse	2	reverse	standard	100	decrypt	921	3f7608d7369eef80fc141ecaba78758b2102368e2c1a1c683b25d43e4cc230c3	-13.22487750709396	0.037022612472265494
reverse	2	reverse	standard	100	encrypt	921	f28340d4e359dcd489cfb70348a9e40c879062d092577222f8e0210746bed017	-13.233149480362737	0.03766227635367984
reverse	2	reverse	standard	full	decrypt	921	a61f7763edf06b9aa962cd7f84712e1f626729ad117e57c2b2d368cd974477af	-13.240239642821317	0.036866827172732854
reverse	2	reverse	standard	full	encrypt	921	ad6fe20706277ec6e39cd53bd7d58897f141474843d157ab805e1a95f140cf51	-13.245463815528936	0.03732474153802578
reverse	2	reverse	ZOMBIES	1	decrypt	921	e1385011eb1a845c258267083a754736f4dc2ce88b982da3fed6360e0043c10a	-13.248075901882748	0.03696124250578294
reverse	2	reverse	ZOMBIES	1	encrypt	921	e1385011eb1a845c258267083a754736f4dc2ce88b982da3fed6360e0043c10a	-13.248075901882748	0.03696124250578294
reverse	2	reverse	ZOMBIES	2	decrypt	921	55ddb81bf4ada14f0b0c0082ebb52c317c58c7e97c68bff92a437bf823ff3dd4	-13.248075901882748	0.036762970306377755
reverse	2	reverse	ZOMBIES	2	encrypt	921	1bfe6778b8de69cfdd3323335fafe46826322a4f2e6d37f5985289f8be343a19	-13.23482796791455	0.03657177925695133
reverse	2	reverse	ZOMBIES	3	decrypt	921	2de93137ecd1d76ed8b97a102a951c3c75a0555880a58cc260c4b94453d9de43	-13.244335175080476	0.03703913515554926
reverse	2	reverse	ZOMBIES	3	encrypt	921	2de93137ecd1d76ed8b97a102a951c3c75a0555880a58cc260c4b94453d9de43	-13.244335175080476	0.03703913515554926
reverse	2	reverse	ZOMBIES	4	decrypt	921	0c901bcd9726b25cc02f8c4a25e78e05856e2518ece07104ac9db39e759e5f09	-13.242851729175126	0.03723032620497569
reverse	2	reverse	ZOMBIES	4	encrypt	921	1383a5d7434399a7a7dd888f571e51f77e79c3002a6bb81cf585d3f609262c94	-13.23692316957761	0.03675824953972525
reverse	2	reverse	ZOMBIES	5	decrypt	921	da480c4e05b1b77f31c5b2d691930bcb7047efb1f626a7ae9a3d7d9466a6fc85	-13.248075901882748	0.037322381154699526
reverse	2	reverse	ZOMBIES	5	encrypt	921	de3b889fb9bddb00f130994833c48e66867e1b94be094cd5f8da17cdca2a5dea	-13.240476394180735	0.036649671906717654
reverse	2	reverse	ZOMBIES	6	decrypt	921	95be6fca4e0e3bfaa33a85ac565c6bdc8d94a07086ce87e3622ce9b3302c0f2c	-13.23692316957761	0.03696832365576169
reverse	2	reverse	ZOMBIES	6	encrypt	921	d4d5715451b9d02b8f87735c151a1a2bc97bc7a7337dc6d3229bc189e62bface	-13.239111002372857	0.03703913515554926
reverse	2	reverse	ZOMBIES	7	decrypt	921	675fff962099682b4814ad8235b06fdd132f87c50f7c5b1e5b4f253ea9630bc3	-13.234385755349354	0.036621347306802624
reverse	2	reverse	ZOMBIES	7	encrypt	921	1a4a33cfce64cfdb1bc92035d764cec07a7a3237f2f2f10f42637ffbbff52e92	-13.245463815528936	0.03747108530425341
reverse	2	reverse	ZOMBIES	8	decrypt	921	dda3584a7c9b8c1cf9eec6e6b5cebc93f27991fcff6e2532f98ba89d7c1f53ce	-13.231511494670842	0.03706982013879054
reverse	2	reverse	ZOMBIES	8	encrypt	921	91507b0c9703ce55a2fde75c64d6e67e52481b817da2296770174945d0eea417	-13.240239642821319	0.0364891658405325
reverse	2	reverse	ZOMBIES	9	decrypt	921	6bb182106b121c9afa48eb2777d9409798835b020b2fcfc1649df983093c1d01	-13.248075901882748	0.037258650804890714
reverse	2	reverse	ZOMBIES	9	encrypt	921	4f75ea1fd31828b5f180d0e6e4c71e9cfd39aa9da1caa66c9bfcbb23ca3d38a5	-13.240239642821315	0.03703913515554926
reverse	2	reverse	ZOMBIES	10	decrypt	921	183049baeedd2caf9548e9eb3fe023c003ca11fc8a1e4f1b37ae7934885fd6c8	-13.242147342285229	0.037261011188216966
reverse	2	reverse	ZOMBIES	10	encrypt	921	fb309d9edf4c2c954eed8255e09d29eb00f08fcd6ae93f0691b8cdc579df261c	-13.239535255931418	0.03698484633904546
reverse	2	reverse	ZOMBIES	11	decrypt	921	03041b8fc0f9dc5e1918046eb3e3689bdb649654652efa41b4d3c63175ab820a	-13.233182442775334	0.036937638672520416
reverse	2	reverse	ZOMBIES	11	encrypt	921	44138109b6864a1574724f4340b7e2b38fb3cbc92b985d3af6632e6584f87170	-13.245463815528936	0.037206722371713165
reverse	2	reverse	ZOMBIES	12	decrypt	921	792a735fdbfee6c6eba3b0c920f53db41ad0cd26288de443be8f47bb2c5bd9a7	-13.239535255931418	0.03668743803993769
reverse	2	reverse	ZOMBIES	12	encrypt	921	ffe6fb53ad6df4b8b18ae8d9a4b638f26e3a81d53ce2a5437f26c2e1506ffd53	-13.237627556467505	0.03703913515554926
reverse	2	reverse	ZOMBIES	13	decrypt	921	a72508d895bafd948bda9f711796805e212def5cf2423dd226a082c38497ef9e	-13.234761158223701	0.03671576263985271
reverse	2	reverse	ZOMBIES	13	encrypt	921	41f9d788e6b237e3aa0e613908bac2ac17c1f1b644ac926996f8abd5286f09b1	-13.227262630478183	0.037409715337770856
reverse	2	reverse	ZOMBIES	14	decrypt	921	c80bdfac169ae67d517f0d06384723d30f8f132e99e00004a4eb6598279ec697	-13.24475942863904	0.03704857668885427
reverse	2	reverse	ZOMBIES	14	encrypt	921	1ff7dc647045929e214656f6399b8b3b1d19a3b6963e289469b7115ef32dced6	-13.25068798823656	0.03708870320540056
reverse	2	reverse	ZOMBIES	15	decrypt	921	455a00f78195347a6d306dfcbb46ac13193e06944c1fae5c119c7d640adea5a1	-13.242147342285229	0.03680781758957655
reverse	2	reverse	ZOMBIES	15	encrypt	921	01b3a6519cf0eab5419b68716801f556705ddeb7c90630b5cd7ef52932165ea5	-13.245463815528936	0.03703913515554926
reverse	2	reverse	ZOMBIES	16	decrypt	921	4f46fb0a6d164db6d5ddeb63ed57cec831c093659a093a9b2228f74390dab00f	-13.232640135119304	0.036755889156399
reverse	2	reverse	ZOMBIES	16	encrypt	921	7339d3df6220652688636c39e1785efec72db4284cba36525e8bf65e7db16c88	-13.236923169577608	0.036928197139215406
reverse	2	reverse	ZOMBIES	17	decrypt	921	150ff20a77a739bc5e437b51e2e018e1067fda29a14c5a0a57589adc36208939	-13.229086910516173	0.0371949204550819
reverse	2	reverse	ZOMBIES	17	encrypt	921	f0059f83793573ab6d532f67ece28695d6de02bb678a7d45e96d831bfbb7c18d	-13.241723088726667	0.03688098947269036
reverse	2	reverse	ZOMBIES	18	decrypt	921	e38769db5948ec59de7553bf56f989bbca2e00ca17ec7825ee7aa0e73549ac8a	-13.248075901882748	0.03690931407260539
reverse	2	reverse	ZOMBIES	18	encrypt	921	3a8d79bed8e5ad1f8b41d03cd5e56ee48ee0568be4800b551f4a1e8b75450909	-13.240239642821315	0.03703913515554926
reverse	2	reverse	ZOMBIES	19	decrypt	921	905063d962a19fd18e641c01776a70f6822996b415de6a0f2fb8a416abeaef21	-13.248075901882748	0.03651985082377378
reverse	2	reverse	ZOMBIES	19	encrypt	921	eebb205546c38e1201b475472752e7e42f97c347ace9d4307edc358cb44489ed	-13.229104194887027	0.036866827172732854
reverse	2	reverse	ZOMBIES	20	decrypt	921	fad184a13374fdb27f215295c1ca5ac66cb5c44654068aace554bf0c3b8374fd	-13.222191789704057	0.03637822782419865
reverse	2	reverse	ZOMBIES	20	encrypt	921	76d0c4886d557803306eaeec32453f3c43e2426f22257620b14b216561935f85	-13.24214734228523	0.03706037860548553
